Intergenic,Weak_enhancer,Blood vessel normal,0.660405281,1.314754296
Intergenic,Insulator,Blood vessel normal,0.157411575,0.345220748
Intergenic,Repressor,Blood vessel normal,3.320831469,6.883248787
5'UTR,Active_promoter,Breast normal,0.337464244,2.809480146
5'UTR,Weak_promoter,Breast normal,0.370604986,1.198830684
5'UTR,Strong_enhancer,Breast normal,1.315042301,3.722561412
5'UTR,Weak_enhancer,Breast normal,2.22939294,4.700953595
5'UTR,Insulator,Breast normal,0.106825391,0.24139176
5'UTR,Repressor,Breast normal,0.685899788,2.2547391
CDS-exon,Active_promoter,Breast normal,0.106343343,2.207898043
CDS-exon,Weak_promoter,Breast normal,0.096627801,1.17357091
CDS-exon,Strong_enhancer,Breast normal,0.019251291,1.466095758
CDS-exon,Weak_enhancer,Breast normal,0.043118388,1.428836605
CDS-exon,Insulator,Breast normal,0.003416066,0.178983065
CDS-exon,Repressor,Breast normal,0.044995292,2.273841737
CDS-intron,Active_promoter,Breast normal,0.067451555,0.458890709
CDS-intron,Weak_promoter,Breast normal,0.095986503,0.28412351
CDS-intron,Strong_enhancer,Breast normal,0.819470763,2.282357638
CDS-intron,Weak_enhancer,Breast normal,1.362525033,2.900392366
CDS-intron,Insulator,Breast normal,0.114102863,0.268079539
CDS-intron,Repressor,Breast normal,0.559859532,1.716869589
3'UTR,Active_promoter,Breast normal,0.022189263,0.288883246
3'UTR,Weak_promoter,Breast normal,0.040449783,0.243345785
3'UTR,Strong_enhancer,Breast normal,0.307224224,1.746602421
3'UTR,Weak_enhancer,Breast normal,0.500720346,1.778265174
3'UTR,Insulator,Breast normal,0.063852762,0.225915521
3'UTR,Repressor,Breast normal,0.322307513,2.032520708
Intergenic,Active_promoter,Breast normal,0.046270231,0.292593482
Intergenic,Weak_promoter,Breast normal,0.07912982,0.24787081
Intergenic,Strong_enhancer,Breast normal,0.610309777,1.506730968
Intergenic,Weak_enhancer,Breast normal,1.190383886,2.303826118
Intergenic,Insulator,Breast normal,0.13779176,0.282549437
Intergenic,Repressor,Breast normal,0.842338527,2.062751417
5'UTR,Active_promoter,Liver cancer,0.483942445,3.234176318
5'UTR,Weak_promoter,Liver cancer,0.583532691,1.822248346
5'UTR,Strong_enhancer,Liver cancer,0.885711369,2.299048573
5'UTR,Weak_enhancer,Liver cancer,1.569425658,3.067301166
5'UTR,Insulator,Liver cancer,0.089789447,0.198656723
5'UTR,Repressor,Liver cancer,1.080603151,3.111039625
CDS-exon,Active_promoter,Liver cancer,0.117591326,2.50662827
CDS-exon,Weak_promoter,Liver cancer,0.090593815,1.615305443
CDS-exon,Strong_enhancer,Liver cancer,0.008026832,0.930635316
CDS-exon,Weak_enhancer,Liver cancer,0.025569249,0.902653144
CDS-exon,Insulator,Liver cancer,0.004933385,0.187851732
CDS-exon,Repressor,Liver cancer,0.050466375,4.414594666
CDS-intron,Active_promoter,Liver cancer,0.100215503,0.531541701
CDS-intron,Weak_promoter,Liver cancer,0.194375534,0.531393715
CDS-intron,Strong_enhancer,Liver cancer,0.501859742,1.286876275
CDS-intron,Weak_enhancer,Liver cancer,0.877291695,1.731454848
CDS-intron,Insulator,Liver cancer,0.100976475,0.231721417
CDS-intron,Repressor,Liver cancer,1.154076532,3.26446064
3'UTR,Active_promoter,Liver cancer,0.034283626,0.274625079
3'UTR,Weak_promoter,Liver cancer,0.100315599,0.597038728
3'UTR,Strong_enhancer,Liver cancer,0.238722023,1.20317947
3'UTR,Weak_enhancer,Liver cancer,0.444913375,1.40702556
3'UTR,Insulator,Liver cancer,0.054713086,0.182827746
3'UTR,Repressor,Liver cancer,0.64351943,3.628683968
Intergenic,Active_promoter,Liver cancer,0.093725444,0.42327394
Intergenic,Weak_promoter,Liver cancer,0.257574488,0.645190775
Intergenic,Strong_enhancer,Liver cancer,0.325837505,0.751144491
Intergenic,Weak_enhancer,Liver cancer,1.060319656,1.834327694
Intergenic,Insulator,Liver cancer,0.123770243,0.24773215
Intergenic,Repressor,Liver cancer,1.86146727,4.052681956
5'UTR,Active_promoter,Lung normal,0.337122574,2.998479371
5'UTR,Weak_promoter,Lung normal,0.444282751,1.389584253
5'UTR,Strong_enhancer,Lung normal,1.004024632,2.79276397
5'UTR,Weak_enhancer,Lung normal,1.938464969,4.194402105
5'UTR,Insulator,Lung normal,0.297396236,0.590268472
5'UTR,Repressor,Lung normal,1.965757585,5.263242983
CDS-exon,Active_promoter,Lung normal,0.135834432,2.600394506
CDS-exon,Weak_promoter,Lung normal,0.060596953,0.910185966
CDS-exon,Strong_enhancer,Lung normal,0.016206572,1.223279467
CDS-exon,Weak_enhancer,Lung normal,0.021961628,0.753903864
CDS-exon,Insulator,Lung normal,0.010876635,0.514819537
CDS-exon,Repressor,Lung normal,0.114346651,6.968656355
CDS-intron,Active_promoter,Lung normal,0.062669188,0.452666953
CDS-intron,Weak_promoter,Lung normal,0.128500867,0.38564469
CDS-intron,Strong_enhancer,Lung normal,0.654499495,1.953654572
CDS-intron,Weak_enhancer,Lung normal,1.205857562,2.692316673
CDS-intron,Insulator,Lung normal,0.302429036,0.644650108
CDS-intron,Repressor,Lung normal,1.676843007,4.299625587
3'UTR,Active_promoter,Lung normal,0.023050333,0.322776566
3'UTR,Weak_promoter,Lung normal,0.059922307,0.313316771
3'UTR,Strong_enhancer,Lung normal,0.330428626,1.88241365
3'UTR,Weak_enhancer,Lung normal,0.382822128,1.483431467
3'UTR,Insulator,Lung normal,0.165721027,0.625721115
3'UTR,Repressor,Lung normal,0.913135576,5.536116603
Intergenic,Active_promoter,Lung normal,0.051026216,0.348950366
Intergenic,Weak_promoter,Lung normal,0.083954559,0.239945643
Intergenic,Strong_enhancer,Lung normal,0.351260909,0.95656782
Intergenic,Weak_enhancer,Lung normal,0.783598364,1.632273529
Intergenic,Insulator,Lung normal,0.326911965,0.633236593
Intergenic,Repressor,Lung normal,3.16910845,6.483744729
